site_name,long_name,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,COMID,VPU,Source,ndays,nyears,Azimuth,tree_height,Width,PAR_sum,Stream_PAR_sum,ann_GPP_C,ann_ER_C,Wtemp_mean,Wtemp_cv,Wtemp_skew,Wtemp_kurt,Wtemp_amp,Wtemp_phase,Wtemp_ar1,Disch_mean,Disch_cv,Disch_skew,Disch_kurt,Disch_amp,Disch_phase,Disch_ar1,PAR_mean,PAR_cv,PAR_skew,PAR_kurt,PAR_amp,PAR_phase,PAR_ar1,LAI_mean,LAI_cv,LAI_skew,LAI_kurt,LAI_amp,LAI_phase,LAI_ar1,MOD_ann_NPP,lat,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag,slope_calc,HYRIV_ID,HydroATLAS_near_dist_m,HydroATLAS_dis_m3_pyr,HydroATLAS_run_mm_cyr,HydroATLAS_ria_ha_csu,HydroATLAS_ele_mt_cav,HydroATLAS_ele_mt_cmn,HydroATLAS_ele_mt_cmx,HydroATLAS_slp_dg_cav,HydroATLAS_slp_dg_uav,HydroATLAS_sgr_dk_rav,HydroATLAS_tmp_dc_cyr,HydroATLAS_tmp_dc_uyr,HydroATLAS_tmp_dc_c01,HydroATLAS_tmp_dc_c02,HydroATLAS_tmp_dc_c03,HydroATLAS_tmp_dc_c04,HydroATLAS_tmp_dc_c05,HydroATLAS_tmp_dc_c06,HydroATLAS_tmp_dc_c07,HydroATLAS_tmp_dc_c08,HydroATLAS_tmp_dc_c09,HydroATLAS_tmp_dc_c10,HydroATLAS_tmp_dc_c11,HydroATLAS_tmp_dc_c12,HydroATLAS_pre_mm_cyr,HydroATLAS_pre_mm_uyr,HydroATLAS_pre_mm_c01,HydroATLAS_pre_mm_c02,HydroATLAS_pre_mm_c03,HydroATLAS_pre_mm_c04,HydroATLAS_pre_mm_c05,HydroATLAS_pre_mm_c06,HydroATLAS_pre_mm_c07,HydroATLAS_pre_mm_c08,HydroATLAS_pre_mm_c09,HydroATLAS_pre_mm_c10,HydroATLAS_pre_mm_c11,HydroATLAS_pre_mm_c12,HydroATLAS_ari_ix_cav,HydroATLAS_ari_ix_uav,HydroATLAS_glc_cl_cmj,HydroATLAS_wet_pc_cg2,HydroATLAS_wet_pc_ug2,HydroATLAS_for_pc_cse,HydroATLAS_for_pc_use,HydroATLAS_crp_pc_cse,HydroATLAS_crp_pc_use,HydroATLAS_ppd_pk_cav,HydroATLAS_ppd_pk_uav,HydroATLAS_rdd_mk_cav,HydroATLAS_rdd_mk_uav,HydroATLAS_hdi_ix_cav,HydroATLAS_urb_pc_cse,HydroATLAS_urb_pc_use,NHD_GNIS_NAME,NHD_FTYPE,NHD_FCODE,NHD_QE_MA,NHD_VE_MA,NHD_near_dist_m,IGBP_LC_Type1Class2018,IGBP_LU_category,US_state,region,reach_proportion,NHD_STREAMORDE,NHD_HYDROSEQ,NHD_STARTFLAG,NHD_REACHCODE,NHD_AREASQKM,NHD_TOTDASQKM,NHD_LENGTHKM,NHD_SLOPE,NHD_SLOPELENKM,NHD_TIDAL,NHD_MAXELEVSMO,NHD_MINELEVSMO,NHD_AREASQKM_corr,NHD_TOTDASQKM_corr,areal_corr_factor,ElevWs,PrecipWs,TminWs,TmaxWs,TmeanWs,RunoffWs,PctImp2006Ws,PctImp2008Ws,PctImp2011Ws,PctImp2001Ws,PctImp2013Ws,PctImp2019Ws,PctImp2016Ws,PctImp2004Ws,PctOw2011Ws,PctIce2011Ws,PctUrbOp2011Ws,PctUrbLo2011Ws,PctUrbMd2011Ws,PctUrbHi2011Ws,PctBl2011Ws,PctDecid2011Ws,PctConif2011Ws,PctMxFst2011Ws,PctShrb2011Ws,PctGrs2011Ws,PctHay2011Ws,PctCrop2011Ws,PctWdWet2011Ws,PctHbWet2011Ws,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,HUDen2010Ws,PopDen2010Ws,SN_2008Ws,NO3_2008Ws,InorgNWetDep_2008Ws,NH4_2008Ws,DamNIDStorWs,DamNrmStorWs,NABD_NIDStorWs,NABD_NrmStorWs,DamDensWs,SuperfundDensWs,NPDESDensWs,TRIDensWs,RdDensWs,NABD_DensWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs,CBNFWs,FertWs,ManureWs,WtDepWs,OmWs,PermWs,RckDepWs,BFIWs,HydrlCondWs,NWs,Al2O3Ws,CaOWs,Fe2O3Ws,K2OWs,MgOWs,Na2OWs,P2O5Ws,SWs,SiO2Ws,precip_runoff_ratio
nwis_06796500,"Platte River near Leshara, Nebr.",-96.4038889,NAD83,1144.47,NAVD88,ST,NA,17415610,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.32,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platte River,ArtificialPath,55800,5312.696,3.61585,175.5249105,10,grassland,Nebraska,NE,0.661583,8,550000983,0,10200202000802,1.2483,188737.9146,2.17,0.00126267,2.17,0,35071,34797,0.82585,188737.49214999998,0.9999977617109901,1551.2786,482.41022133952947,-11.552388284527447,15.246449945829973,7.78788518606472,61.1665,0.93,0.95,0.97,0.84,0.99,1.06,1.03,0.88,0.86,0.05,1.58,0.92,0.56,0.19,0.16,0.6,7.92,0.1,17.63,49,0.98,16.57,0.93,1.95,0.86,0.05,1.58,0.93,0.61,0.21,0.16,0.61,7.64,0.11,17.55,48.84,1.02,16.95,0.94,1.95,9.1574,21.4005,269.9902,4.5969,2.8135,2.2923,80648.9047,63052.6175,54917.2545,40768.0166,0.008,9e-4,5e-4,0.0037,1.1456,0.0049,0.27,37.34,0,12.44,0,0.36,0,0,0.69,0,0,0,20.87,14.8,0,12.95,0,0.28,5.4682,13.8923,1.4065,173.393,0.5698,13.9616,132.6534,58.9897,56.8059,0.1183,10.8592,5.269,4.9726,2.1497,1.937,1.4139,0.1405,0.2004,61.5697,7.8868370977500675
nwis_06800500,"Elkhorn River at Waterloo, Nebr.",-96.2838889,NAD83,1105.19,NAVD88,ST,0.297159254034863,24750511,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2933333,0.380367979698617,19.4112276547605,0.169632020301383,0.173363528435248,0.45,95,0,0,0.008,70537373,204.3620966,81.936,178,89.936,354,335,396,12,11,6,101,90,-59,-28,32,105,167,221,246,232,181,118,36,-35,762,652,15,18,51,71,109,108,86,95,92,60,34,24,72,61,16,10,8,2,1,57,69,85.572,7.154,758,133,939,8,0,Elkhorn River,ArtificialPath,55800,1703.722,2.06073,55.37828754,12,agricultural,Nebraska,NE,0.06534200000000001,6,550011453,0,10220003002227,19.3563,17445.7008,10.868,3.8461e-4,10.868,0,33846,33428,1.26478,17427.609279999997,0.9989629811833067,528.959,707.2273893604352,-12.459224667754226,15.724103536951851,9.277356054275415,78.7248,0.82,0.83,0.84,0.79,0.86,0.98,0.88,0.79,0.86,0,2.69,1.07,0.32,0.1,0.07,1,0.01,0.02,0,27.86,1.49,60.31,0.97,3.24,0.58,0,2.69,1.08,0.35,0.11,0.08,0.99,0.01,0.02,0,27.23,1.55,60.99,0.97,3.35,3.4212,7.6911,541.0295,7.6312,5.5508,4.9412,3859.1631,910.5962,3588.367,772.2286,0.0056,5e-4,3e-4,0.0038,1.3494,0.0032,0,0,0,0,0,1.78,0,0,0,0,0,0,21.91,56.14,0,20.17,0,0,32.4815,61.6869,5.3505,150.2263,1.0379,14.5569,152.3693,55.4994,73.4844,0.0711,11.2443,5.0752,5.038,2.1432,1.5346,1.5926,0.131,0.0566,67.6532,8.983539994518058
nwis_06805000,"Salt Creek Near Ashland, Nebr.",-96.3386111,NAD83,1042.04,NGVD29,ST,NA,17399171,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.05166667,NA,NA,NA,NA,NA,NA,NA,NA,0.001015432,70541120,46.29955385,24.026,186,8.063,331,322,362,11,14,4,104,103,-58,-23,34,106,167,222,248,235,183,120,37,-31,770,763,17,20,50,72,111,108,92,99,87,57,35,21,70,70,16,0,0,3,3,69,78,36.993,73.034,837,654,939,0,5,Wahoo Creek,StreamRiver,46006,570.894,1.03614,2.534683709,12,agricultural,Nebraska,NE,0.191631,6,550022086,0,10200203000003,0.2493,4254.8517,0.732,1e-5,0.732,0,32196,32196,0.04777,4254.65017,0.9999526352469581,395.61130000000003,768.6463820333664,-10.912192043385687,16.753988003390422,10.55233167732167,132.7687,3.25,3.33,3.37,2.97,3.43,3.68,3.51,3.05,0.94,0,3.63,3.29,1.98,0.8,0.02,3.95,0.03,0.07,0.02,20.62,2.56,61.45,0.29,0.36,0.94,0,3.61,3.3,2.1,0.86,0.03,3.94,0.02,0.07,0.02,19.04,2.53,62.88,0.29,0.37,30.27,71.3851,631.8187,8.7405,6.2619,5.5359,94457.3348,19004.6032,90158.21,17935.8012,0.0409,0.0026,9e-4,0.0167,2.135,0.0221,0,0.29,0,0,0,6.59,0,18.38,0,0,0,0,0,51.82,0,22.88,0,0.05,32.4323,46.4199,0.7818,123.4781,1.6888,2.327,152.4,36.7543,17.6508,0.1603,10.3282,4.905,6.7951,1.9758,1.5015,1.2066,0.1714,0.3921,64.3689,5.789364376041691
nwis_06805500,"Platte River at Louisville, Nebr.",-96.1577778,NAD83,1007.1,NGVD29,ST,0.519478625585146,17416032,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.01527778,0.462742971392936,2.51671595436958,0.257257028607064,0.764888470925528,0.28,0,0,0,0.006143795,70542191,149.0086582,323.289,189,65.448,330,304,373,22,28,7,102,75,-59,-25,32,106,167,221,246,233,183,120,36,-31,780,473,18,21,51,72,110,108,96,100,89,58,35,22,73,45,16,0,6,38,14,63,28,24.323,20.91,282,225,939,0,1,NA,ArtificialPath,55800,2.266,0.73975,159.198832,13,urban,Nebraska,NE,0,8,550000733,0,10200202000724,0.0729,210860.2503,0.261,1e-5,0.261,0,30797,30797,0,210860.17740000002,0.9999996542733878,1440.9488,507.4099851592897,-11.613323216997287,15.319088642556359,7.972596201576011,64.1923,0.97,1,1.01,0.88,1.04,1.11,1.07,0.92,0.88,0.04,1.71,0.98,0.57,0.19,0.15,0.72,7.1,0.09,15.78,46.61,1.06,21.15,0.93,2.02,0.86,0.04,1.71,0.99,0.62,0.21,0.15,0.73,6.84,0.1,15.71,46.39,1.1,21.58,0.94,2.03,9.1179,21.2919,300.5212,4.9409,3.1172,2.5841,74416.9481,56898.917,51269.7752,36916.6625,0.0085,9e-4,5e-4,0.004,1.1848,0.0051,0.24,33.43,0,11.13,0,0.63,0,0.37,0.62,0,0,0,20.49,19.02,0,13.79,0,0.28,8.2829,18.5407,1.7176,170.4217,0.6321,13.7678,134.7252,58.213,57.3175,0.1154,10.8752,5.251,5.0191,2.1446,1.8942,1.4235,0.1405,0.1933,62.1273,7.904530374504258
nwis_06881430,"Cub Creek near Beatrice, Nebr.",-96.8341939,NAD83,NA,NA,ST,NA,18822000,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.29166746,NA,NA,NA,NA,NA,NA,NA,NA,5.05039e-4,70561240,223.1487457,1.845,170,4.985,399,383,426,9,9,14,109,107,-47,-15,40,110,169,223,251,240,188,125,42,-22,771,764,16,20,54,67,107,109,96,100,91,55,33,22,68,68,16,0,0,1,0,78,78,7.544,2.911,368,145,939,0,0,Cub Creek,StreamRiver,46006,32.106,1.08958,1.953154652,12,agricultural,Nebraska,NE,0.743377,4,550028342,0,10270202000190,18.783,354.4389,9.755,6.9195e-4,9.755,0,38719,38044,13.96285,349.61875,0.9864006179908582,430.6894,785.6357338733898,-9.909203676296944,17.406894001677067,11.073264572071263,56.5811,0.56,0.56,0.57,0.55,0.59,0.61,0.59,0.55,1,0,3.3,0.74,0.13,0.03,0.01,3.77,0,0.13,0.01,18.19,0.76,71.85,0.04,0.03,0.98,0,3.27,0.74,0.16,0.04,0.01,3.75,0,0.13,0.01,17.35,0.8,72.67,0.04,0.04,1.67,3.5564,586.1591,8.5283,5.7382,4.9218,75267.431,13019.0244,74087.6798,12601.4133,0.0649,0,0,0,1.3703,0.0508,0,0,0,0,0,0,0,86.89,0,0,0,0,0,0,0,13.11,0,0,33.7326,57.3822,1.3882,172.4446,1.0163,2.1269,152.4,29.4353,6.7323,0.216,11.2247,1.8763,8.866,2.1447,1.3466,1.2999,0.1903,0.4629,63.4459,13.885126550621846
nwis_410333095530101,"Missouri River near La Platte, Nebr.",-95.8836694,NAD83,931.64,NAVD88,ST,NA,17219526,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.05935278,NA,NA,NA,NA,NA,NA,NA,NA,0.004524268,70541022,203.3739562,1193.649,191,32.66,291,290,293,2,33,13,103,60,-61,-27,31,107,171,221,248,234,183,122,38,-32,780,427,18,22,49,70,108,110,98,99,92,57,34,24,74,44,16,0,10,0,13,74,31,1.757,3.8,1396,93,939,0,0,Missouri River,ArtificialPath,55800,37978.274,2.62561,121.1531505,12,agricultural,Nebraska,NE,0.753498,9,550011394,0,10230006001074,5.7024,782883.369,2.296,1.306e-5,2.296,0,28674,28671,4.29675,782881.96335,0.9999982045218284,1054.7142,454.61575617257785,-14.304534768635769,13.587250921706,6.660716628736353,63.3924,0.39,0.4,0.41,0.37,0.42,0.46,0.44,0.38,1.58,0.01,1.17,0.44,0.17,0.05,0.53,0.59,7.4,0.11,20.47,39.97,3.65,22.04,0.47,1.36,1.31,0.01,1.17,0.46,0.2,0.05,0.55,0.59,7.28,0.11,20.43,39.42,3.58,22.82,0.5,1.54,1.7647,3.9429,247.877,4.0005,2.5654,2.1456,143164.725,111238.5181,148844.5783,114089.2589,0.0108,2e-4,1e-4,0.001,0.8696,0.0077,1.87,51.5,0.32,4.31,0.01,3.41,0,20.14,0.89,1.36,1.28,0,2.49,3.09,0,8.47,0,0.85,5.5491,12.8688,0.4692,174.0476,0.8565,5.27,117.6014,44.6639,17.5114,0.2033,9.2401,7.449,7.1003,1.8254,2.9673,0.8986,0.1708,0.255,49.4601,7.17145519293445
nwis_410536096194801,"Mid-East Chute of Platte R nr Camp Ashland, Nebr.",-96.3301667,NAD83,1070,NAVD88,ST,NA,17414976,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0933611,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,StreamRiver,46003,0.055,0.38834,6.455823839,12,agricultural,Nebraska,NE,0.34309500000000004,1,550147219,1,10200202000480,0.2331,0.2331,0.872,1e-5,0.723,0,32624,32624,0.07998,0.07998,0.3431145431145431,326.24,772.7511382239383,-11.100000381467183,16.693198170888028,10.56028167988417,133,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,7.34,0,2.7,0.77,0,0,6.18,9.65,0,0,0,0,0,19.69,53.67,0,3.47,0,2.7,0.77,0,0,9.65,9.65,0,0,0,1.54,0,18.53,53.67,0,4.8637,13.7609,663.9338,9.1257,6.5861,5.8421,0,0,0,0,0,0,0,0,1.7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.8417,4.8803,0.3089,75.2856,1.2332,7.2298,152.4,40,0.9026,0.2248,6.4731,12.8298,6.3803,1.2403,1.5742,0.5993,0.2428,0.8441,52.7925,5.810158934014574
nwis_412126095565201,"Missouri River at NP Dodge Park at Omaha, Nebr.",-95.9477778,NAD83,981,NAVD88,ST,NA,17219436,10L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3574722,NA,NA,NA,NA,NA,NA,NA,NA,0.006,70533245,135.7301886,1179.319,180,123.205,305,295,370,11,33,5,102,60,-61,-28,32,105,169,221,247,232,183,120,36,-34,768,426,18,19,52,71,108,107,92,91,92,58,35,24,73,44,16,0,10,31,13,56,31,23.795,2.892,921,85,941,0,0,Missouri River,ArtificialPath,55800,35167.879,2.51448,121.2791452,12,agricultural,Nebraska,NE,0.16437899999999994,9,550011633,0,10230006000148,15.2523,780416.5959,2.624,1e-5,2.624,0,29578,29578,2.50716,780403.85076,0.9999836687993734,1056.9152,453.47327992052163,-14.313937004919795,13.579400684396012,6.6492472398521665,63.0351,0.36,0.36,0.37,0.34,0.39,0.42,0.4,0.35,1.58,0.01,1.16,0.41,0.15,0.04,0.53,0.57,7.42,0.11,20.53,40.08,3.65,21.93,0.47,1.37,1.31,0.01,1.16,0.42,0.18,0.04,0.55,0.58,7.31,0.11,20.49,39.53,3.58,22.71,0.5,1.54,1.3652,2.9829,246.6707,3.9854,2.5539,2.1352,143473.8798,111552.5625,149176.524,114415.3953,0.0107,1e-4,1e-4,9e-4,0.8588,0.0076,1.88,51.67,0.32,4.32,0.01,3.42,0,20.21,0.89,1.36,1.28,0,2.5,2.83,0,8.45,0,0.85,5.4732,12.7488,0.4669,174.0578,0.8554,5.2744,117.4881,44.6756,17.4994,0.2037,9.2348,7.4485,7.1085,1.8246,2.9715,0.897,0.1709,0.2554,49.4125,7.193980495319618
NH_DCF,NA,-71.1839,NA,NA,NA,NA,NA,5847952,01,StreamPULSE,225,1,86.64671164121268,21,2.4635,11.5876977575688,2.653309999451199,46.319121851985614,-711.3719085183459,9.56,0.48,0.07,-0.1,1.37,205.32031090789985,0.768,0.18,0.59,0.57,0.4,0.53,53.625770846635255,0.589,31.75,0.3,0.05,-0.01,1.15,172.56453506543363,0.083,2.77,0.45,0.2,-0.16,1.32,202.06007831879342,0.874,744.4,43.1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Hampshire,NH,0.875386,2,150026580,0,01060003000679,0.5715,5.9292,0.651,0.01775729,0.651,0,10866,9710,0.50028,5.8579799999999995,0.9879882614855292,153.9589,1178.1866011859445,-11.634259319913475,14.282363892037036,8.597157326915607,613,0.43,0.44,0.44,0.4,0.47,0.48,0.47,0.43,0.59,0,3.07,0.46,0.09,0.11,0,8.11,18.56,47.37,2.02,3.95,1.87,0,12.01,1.81,0.53,0,3.04,0.49,0.12,0.11,0,8.5,18.72,47.34,4.71,0.7,1.87,0,11.78,2.11,12.5224,31.6113,595.4654,11.0832,4.1472,2.124,0,0,0,0,0,0,0,0,0.9466,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.4347,0.7064,0.163,141.716,0.82,15.5603,126.2054,47.6788,0.1585,0.0048,14.6772,2.6108,3.9482,3.3698,1.3748,3.1748,0.1238,0.043,68.1452,1.9220009807274787
NH_GOF,NA,-71.4633,NA,NA,NA,NA,NA,6745688,01,StreamPULSE,664,2,147.5727499215386,21,174.04080000000002,11.9379877989876,10.984556112897033,146.86077775572727,-175.09078883120893,12,0.46,0.06,-0.09,1.39,211.4535716936504,0.878,116.61,0.42,0.35,0.2,0.82,66.12672802123069,0.903,32.66,0.29,0.06,-0.01,1.17,176.06310225349563,0.2,1.03,0.32,0.19,-0.04,1.35,208.0556609423526,0.931,596.4000000000001,42.9481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Hampshire,NH,0.652005,7,150003077,0,01070006000428,2.3661,7987.3641,1.539,1e-5,1.539,0,3491,3491,1.54271,7986.54071,0.999896913426045,308.1709,1215.940369313015,-12.522580655594634,12.771811597955836,6.933140157342424,627.6922,2.41,2.45,2.49,2.29,2.53,2.59,2.55,2.37,5.26,0,4.07,2.68,1.51,0.44,0.41,20.43,17.7,34.63,2.18,1.46,2.57,0.16,6,0.49,5.21,0,4.03,2.69,1.58,0.46,0.4,20.35,17.45,34.48,2.93,1.22,2.53,0.16,6.04,0.47,25.9827,51.8466,554.133,10.7026,3.9618,1.9963,181230.9469,68774.61,241541.2121,66473.8693,0.0295,0.0011,0.002,0.0119,1.833,0.024,0,0,0,0,0,0,0,0,85.97,9.35,0.84,0,0,0,0,0,0,3.84,0.2933,0.7157,0.2828,135.9942,2.1105,14.2261,131.2073,52.9469,0.0774,0.0169,14.1778,2.8906,4.0631,2.8817,1.6407,2.7544,0.1442,0.0259,67.1215,1.9371602344477359
nwis_01382210,Pequannock River at Oak Ridge NJ,-74.5016667,NAD83,790,NAVD88,ST,0.352146091,6246352,02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0397222,0.441088862,11.00690048,0.148911138,0.257995474671921,0.41,95,0,95,0.014107427,70541611,18.62201302,2.127,682,4.892,274,242,355,37,48,25,90,86,-41,-29,22,82,138,185,212,202,163,103,49,-14,1262,1254,91,83,103,110,117,110,113,114,110,97,115,99,127,129,2,36,37,100,100,0,0,205.691,95.486,1114,1129,954,11,4,Pequannock River,StreamRiver,46006,58.212,1.28295,5.117148154,13,urban,New Jersey,NJ,0.06175200000000003,3,200027945,0,02030103000264,0.423,70.2063,0.728,0.00934065,0.728,0,24431,23751,0.02612,69.80942,0.9943469460717913,347.3138,1276.5026373753074,-8.49536315641827,14.852001159965196,9.187427505134668,485.7433,0.71,0.74,0.74,0.64,0.75,0.77,0.76,0.71,4.94,0,3.84,0.96,0.38,0.07,0.4,69.73,0.26,2.8,0.02,0.34,0.12,0,15.62,0.53,4.74,0,3.82,0.96,0.4,0.07,0.37,69.63,0.32,2.81,0.06,0.48,0.12,0,15.82,0.42,28.1293,61.3404,734.3171,13.8544,5.2473,2.7338,545915.2606,491450.234,534108.6484,479643.6217,0.0997,0,0,0,1.5142,0.0712,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.0163,0.028,0.0025,76.0082,3.5779,6.7474,147.3806,45.3013,0.0439,0.0071,13.3696,5.2477,4.7236,2.4768,2.0819,2.8707,0.1269,0.0409,62.8968,2.6279366846136787
nwis_01388000,Ramapo River at Pompton Lakes NJ,-74.28,NAD83,171.35,NGVD29,ST,0.30018124933756,6250614,02,USGS (Powell Center),597,2,187.5980499348228,3,26.76144,11.9484433698588,10.80156744998546,114.71292550647104,-271.79546152441173,14.33,0.37,0.01,-0.06,1.39,203.44885749396215,0.853,7.29,0.62,0.59,0.42,0.5,57.90719890194801,0.736,32.69,0.28,0.05,-0.01,1.16,175.19367567517955,0.262,1.77,0.37,0.11,-0.11,1.37,196.70247008576638,0.902,601.9,40.99194444,0.482303881973215,23.9214357561914,0.127696118026785,0.139260899794598,0.39,95,0,50,0.005688273,70543045,74.51431022,8.964,710,1.844,74,59,112,44,59,40,105,96,-26,-13,38,96,153,202,229,220,179,117,64,2,1230,1238,87,80,100,108,118,102,112,110,109,94,110,99,118,125,2,38,38,62,72,0,1,1385.728,328.071,7183,2832,954,100,30,Ramapo River,StreamRiver,46006,307.411,1.25331,7.836838716,13,urban,New Jersey,NJ,0.13763800000000004,4,200010434,0,02030103000064,1.5453,415.683,2.067,6.2409e-4,2.067,0,5612,5483,0.21269,414.35039,0.9967941676710378,209.4147,1267.0117248190265,-7.792260624184649,15.7515928636765,10.214650953771915,473.5772,7.25,7.4,7.6,6.71,7.69,8.03,7.82,7.01,3.31,0,13.41,7.86,4.58,1.45,0.09,58.14,0.23,1.94,0.2,0.9,1.26,0.02,6.38,0.23,3.21,0,13.24,7.88,4.83,1.52,0.07,57.97,0.23,1.92,0.27,0.96,1.26,0.02,6.39,0.23,110.1419,319.2072,707.9842,13.5815,5.1576,2.7015,119450.9696,98858.9934,96465.8197,79069.6873,0.1107,0.0241,0.012,0.0409,3.6205,0.077,0,0,0,0,0,0,0,25.43,70.7,3.87,0,0,0,0,0,0,0,0,0.0504,0.6381,0.0837,136.7081,1.0862,9.7353,110.8121,44.7989,0.0915,0.0092,12.7492,5.174,4.781,2.5309,2.5455,2.502,0.1296,0.0371,63.4335,2.6754069343267086
